label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Hello,0.5293794274330139,0.8732146620750427,5.775412432740268e-07,0.6000711917877197,0.8275213837623596,-0.03350146859884262,0.648999810218811,0.7351796627044678,-0.04592439532279968,0.6754188537597656,0.650423526763916,-0.0565141923725605,0.7025526165962219,0.5878645181655884,-0.06660712510347366,0.6063357591629028,0.6113497614860535,-0.01837472803890705,0.6352218389511108,0.5129901766777039,-0.04296005517244339,0.657021164894104,0.45237505435943604,-0.06403282284736633,0.6782898902893066,0.3985554873943329,-0.07891587913036346,0.5678660273551941,0.5990532040596008,-0.01897970400750637,0.5901220440864563,0.4919501841068268,-0.03912509232759476,0.6092029213905334,0.420540452003479,-0.05708921328186989,0.6276137828826904,0.35887983441352844,-0.07034055888652802,0.5279214382171631,0.6102880239486694,-0.025531087070703506,0.5367786288261414,0.5042839050292969,-0.048095040023326874,0.5472444295883179,0.43327611684799194,-0.06471027433872223,0.5598432421684265,0.36958786845207214,-0.07575112581253052,0.48614799976348877,0.6413814425468445,-0.03563665971159935,0.47257381677627563,0.5618721842765808,-0.05951135233044624,0.4644998610019684,0.5029400587081909,-0.07219784706830978,0.45826655626296997,0.4449021816253662,-0.07998893409967422
Hello,0.5290628671646118,0.8720088005065918,5.731615146942204e-07,0.6001701951026917,0.8253724575042725,-0.03264062851667404,0.6491631865501404,0.7322990894317627,-0.04457893967628479,0.674907386302948,0.6478741765022278,-0.05484522134065628,0.7021183967590332,0.5868566036224365,-0.06455431878566742,0.6066547632217407,0.61175537109375,-0.01763368584215641,0.6344264149665833,0.5135529041290283,-0.04205209016799927,0.6560425758361816,0.4534062147140503,-0.06288371980190277,0.6773693561553955,0.4000775218009949,-0.07750675082206726,0.5675421953201294,0.5992780327796936,-0.01837124302983284,0.5889994502067566,0.49187222123146057,-0.03846980258822441,0.6079487204551697,0.4204702079296112,-0.056013576686382294,0.6265934109687805,0.3587307929992676,-0.06880892813205719,0.5274784564971924,0.6102405786514282,-0.02496843971312046,0.5356013774871826,0.5048018097877502,-0.047259263694286346,0.5454103946685791,0.43433690071105957,-0.06315837055444717,0.5577006340026855,0.3716873526573181,-0.07356194406747818,0.48606643080711365,0.6409227848052979,-0.035096220672130585,0.4723963141441345,0.5621374845504761,-0.05829671397805214,0.4640289545059204,0.5033611059188843,-0.07033966481685638,0.4575519561767578,0.4458743929862976,-0.07762034982442856
Hello,0.527134358882904,0.8724086284637451,5.69197936783894e-07,0.5985105037689209,0.8261507749557495,-0.03302384912967682,0.6482563018798828,0.7324211597442627,-0.044827692210674286,0.6748738288879395,0.6479707360267639,-0.054962407797575,0.7017147541046143,0.5856789350509644,-0.06465724855661392,0.6056604385375977,0.6108009815216064,-0.017363280057907104,0.6329541206359863,0.5127319097518921,-0.041894324123859406,0.6547557711601257,0.45242762565612793,-0.06314204633235931,0.6761731505393982,0.3987433910369873,-0.07826676964759827,0.5669512748718262,0.5994510650634766,-0.01820630580186844,0.5885977149009705,0.49369728565216064,-0.03850509971380234,0.6070059537887573,0.4222521185874939,-0.056963372975587845,0.6249940395355225,0.35984307527542114,-0.07067422568798065,0.5265531539916992,0.6115862131118774,-0.025043636560440063,0.5350066423416138,0.5071683526039124,-0.04780566319823265,0.5443263649940491,0.43538928031921387,-0.06497616320848465,0.5560181736946106,0.370798259973526,-0.0764787346124649,0.4842141270637512,0.6431899666786194,-0.035408034920692444,0.4708600640296936,0.5651252865791321,-0.05942574515938759,0.4620649516582489,0.5063936710357666,-0.07249746471643448,0.45494765043258667,0.4483395218849182,-0.0806824266910553
Hello,0.5273449420928955,0.8702713251113892,5.750964078288234e-07,0.5973129868507385,0.8240180015563965,-0.032495781779289246,0.6473650336265564,0.7320058941841125,-0.044160764664411545,0.6731723546981812,0.6481158137321472,-0.05417146161198616,0.699131190776825,0.5852846503257751,-0.06377528607845306,0.6049156785011292,0.6084825396537781,-0.016900157555937767,0.6320996284484863,0.5108753442764282,-0.04126296564936638,0.6542879939079285,0.4514424204826355,-0.06226122006773949,0.6758235096931458,0.39913707971572876,-0.07703471183776855,0.5658169388771057,0.5975131392478943,-0.018018778413534164,0.5855204463005066,0.49056434631347656,-0.03831591457128525,0.6043877005577087,0.4199323058128357,-0.05673165246844292,0.6230246424674988,0.358786940574646,-0.07020197808742523,0.5255323648452759,0.6100056171417236,-0.025043949484825134,0.5330027937889099,0.5059844255447388,-0.04801691323518753,0.5419939756393433,0.4345950782299042,-0.06544016301631927,0.553612470626831,0.37063267827033997,-0.07690209150314331,0.48366492986679077,0.6417268514633179,-0.03545565530657768,0.46925508975982666,0.5637407302856445,-0.059597499668598175,0.4602413475513458,0.5054775476455688,-0.07261694222688675,0.45328789949417114,0.4479824900627136,-0.08057238161563873
Hello,0.5259467959403992,0.8714630603790283,5.683237418452336e-07,0.5967152118682861,0.8255103826522827,-0.03269701451063156,0.6465141177177429,0.7312324047088623,-0.04445621371269226,0.6720964908599854,0.6454745531082153,-0.05437697097659111,0.6990491151809692,0.582740306854248,-0.06374897062778473,0.6042129397392273,0.6085244417190552,-0.01784534379839897,0.6307607889175415,0.5101308226585388,-0.04235316440463066,0.6530646681785583,0.45043444633483887,-0.06328237801790237,0.6753126382827759,0.3978254199028015,-0.0779821127653122,0.5654333829879761,0.5970112681388855,-0.018653245642781258,0.5855144262313843,0.4897749423980713,-0.038785796612501144,0.6045764684677124,0.41790711879730225,-0.0566219761967659,0.6233359575271606,0.3556165099143982,-0.06972916424274445,0.5255258679389954,0.6093965768814087,-0.02536322921514511,0.5327402949333191,0.5039642453193665,-0.04798482730984688,0.5414980053901672,0.43268847465515137,-0.06462695449590683,0.5528716444969177,0.36891624331474304,-0.07558076083660126,0.48398488759994507,0.6415618062019348,-0.03554113581776619,0.46898746490478516,0.5628927946090698,-0.059462856501340866,0.4597833454608917,0.5037535429000854,-0.07236757129430771,0.45273077487945557,0.4452233910560608,-0.08024462312459946
Hello,0.5267488956451416,0.8698971271514893,5.712171855520864e-07,0.5963122248649597,0.8231298327445984,-0.03326743096113205,0.6453520655632019,0.7309234142303467,-0.04614512249827385,0.6717051267623901,0.6460902690887451,-0.05721426382660866,0.6999460458755493,0.5828771591186523,-0.06772007048130035,0.6035489439964294,0.6079302430152893,-0.019566377624869347,0.6309492588043213,0.5096157789230347,-0.04481590911746025,0.652845025062561,0.4500041902065277,-0.06611721962690353,0.6744775772094727,0.3967784643173218,-0.08106385171413422,0.5648996829986572,0.596276044845581,-0.020473282784223557,0.5860164165496826,0.4888625741004944,-0.04100869596004486,0.6042166352272034,0.41738080978393555,-0.05878385528922081,0.6219159960746765,0.3548179268836975,-0.07192297279834747,0.5250092148780823,0.6085403561592102,-0.027254581451416016,0.5331021547317505,0.5026186108589172,-0.05006696656346321,0.5417487025260925,0.43204522132873535,-0.06627044826745987,0.5528757572174072,0.3684167265892029,-0.07700168341398239,0.4835357964038849,0.64100182056427,-0.03756791353225708,0.46923381090164185,0.5621218085289001,-0.061432283371686935,0.460163950920105,0.5040639638900757,-0.07380903512239456,0.45286768674850464,0.44672566652297974,-0.08133373409509659
Hello,0.5200066566467285,0.8682386875152588,5.757586336585518e-07,0.5897223949432373,0.8233601450920105,-0.03524704650044441,0.6391260027885437,0.7338604927062988,-0.04898533225059509,0.6660383343696594,0.6484540104866028,-0.060603782534599304,0.6936901211738586,0.5847694277763367,-0.07174982875585556,0.5994521379470825,0.6086630821228027,-0.02138402871787548,0.6281948089599609,0.5101102590560913,-0.04684355482459068,0.6495132446289062,0.44918331503868103,-0.06826190650463104,0.670161247253418,0.39473894238471985,-0.08339893817901611,0.5607134699821472,0.5960651636123657,-0.02132151834666729,0.5820398330688477,0.48904648423194885,-0.04217778891324997,0.5992384552955627,0.4174692928791046,-0.06040916591882706,0.6158702373504639,0.3551003932952881,-0.0738627165555954,0.520606279373169,0.6076401472091675,-0.027194231748580933,0.5287857055664062,0.5032196044921875,-0.05034893751144409,0.5373857617378235,0.4314471185207367,-0.0673523098230362,0.5481795072555542,0.3669325113296509,-0.07869278639554977,0.47881898283958435,0.6395960450172424,-0.036722492426633835,0.4648887813091278,0.5619980096817017,-0.06111772358417511,0.45556318759918213,0.5039606094360352,-0.07417728006839752,0.44774529337882996,0.4465447664260864,-0.08216669410467148
Hello,0.5227439403533936,0.872187614440918,5.665039566338237e-07,0.592585563659668,0.829810619354248,-0.036614276468753815,0.6428390145301819,0.7383450269699097,-0.04985516145825386,0.6691329479217529,0.6529806852340698,-0.06052301079034805,0.6938146352767944,0.5895933508872986,-0.07047569006681442,0.6036626100540161,0.6102772951126099,-0.021667171269655228,0.6332263350486755,0.5124072432518005,-0.04651026427745819,0.6544770002365112,0.4519504904747009,-0.06766792386770248,0.6745172739028931,0.3984631299972534,-0.08258242905139923,0.5645251870155334,0.5974473357200623,-0.020645037293434143,0.5869430303573608,0.49109622836112976,-0.04087245836853981,0.6048277616500854,0.41973456740379333,-0.0591086745262146,0.6217842698097229,0.3585173189640045,-0.07255338877439499,0.5239027142524719,0.6088709831237793,-0.025672277435660362,0.5333291292190552,0.504547119140625,-0.048279255628585815,0.54305100440979,0.43370309472084045,-0.06563659757375717,0.5548425912857056,0.3705347180366516,-0.0772671028971672,0.48100745677948,0.6409392356872559,-0.034493397921323776,0.46765056252479553,0.5629202127456665,-0.05894043669104576,0.458528995513916,0.5042693018913269,-0.07257267832756042,0.45112985372543335,0.4460754990577698,-0.08093377202749252
Hello,0.5224557518959045,0.8742392063140869,5.82704331009154e-07,0.5929081439971924,0.8314067125320435,-0.03553298860788345,0.6424029469490051,0.7416524887084961,-0.049571890383958817,0.6683125495910645,0.6557741761207581,-0.061326880007982254,0.6964690089225769,0.591975212097168,-0.07267172634601593,0.6025952696800232,0.6139371395111084,-0.022779010236263275,0.6315398812294006,0.5159803628921509,-0.04851392284035683,0.6534775495529175,0.45548751950263977,-0.07024811208248138,0.6745705604553223,0.4010298252105713,-0.08571411669254303,0.5643787980079651,0.6018772125244141,-0.022899743169546127,0.5872557163238525,0.4948838949203491,-0.04383741319179535,0.606194794178009,0.4231094717979431,-0.06235327571630478,0.6241075992584229,0.35978880524635315,-0.07622281461954117,0.5244706273078918,0.6140772104263306,-0.02891482226550579,0.5331735610961914,0.5080149173736572,-0.05234174802899361,0.5422918200492859,0.43693917989730835,-0.0696214884519577,0.5536604523658752,0.37244004011154175,-0.0811794325709343,0.4824521541595459,0.6465600728988647,-0.038547687232494354,0.4680746793746948,0.5664958357810974,-0.06348792463541031,0.45924678444862366,0.507842481136322,-0.07697552442550659,0.4521661698818207,0.44980794191360474,-0.08529501408338547
Hello,0.5186064839363098,0.8766434788703918,5.626725965157675e-07,0.5882989168167114,0.8309467434883118,-0.033942319452762604,0.6387379169464111,0.7405288815498352,-0.04691420495510101,0.6672290563583374,0.6558094024658203,-0.058002226054668427,0.6947484016418457,0.591748833656311,-0.06875297427177429,0.599020779132843,0.6162298321723938,-0.020198732614517212,0.6282305121421814,0.5182342529296875,-0.04492836818099022,0.6497992277145386,0.45791327953338623,-0.06609828770160675,0.6702346801757812,0.40355050563812256,-0.08125621825456619,0.561322033405304,0.6041902303695679,-0.021105321124196053,0.5839647054672241,0.49699831008911133,-0.0411640964448452,0.6014968752861023,0.4251127243041992,-0.05958423763513565,0.6176828145980835,0.36152440309524536,-0.07348756492137909,0.5214937329292297,0.6159571409225464,-0.027853721752762794,0.5312219262123108,0.5110729932785034,-0.05074017122387886,0.5401712656021118,0.4391619861125946,-0.06845501810312271,0.5505387187004089,0.37407171726226807,-0.08046982437372208,0.4792165756225586,0.6475498676300049,-0.038084011524915695,0.46509426832199097,0.5691614747047424,-0.06267710030078888,0.45544442534446716,0.5115013122558594,-0.07609856128692627,0.44709256291389465,0.45463642477989197,-0.08446718007326126
Hello,0.5208911299705505,0.8844214677810669,5.875955935152888e-07,0.5911825895309448,0.8378241658210754,-0.03484214097261429,0.6415044069290161,0.7505141496658325,-0.04936202988028526,0.6691437363624573,0.667020857334137,-0.061993714421987534,0.6958602666854858,0.6012853980064392,-0.07414605468511581,0.5994036197662354,0.6227641105651855,-0.021977752447128296,0.6286725401878357,0.5228561162948608,-0.0485902838408947,0.6514565944671631,0.461883544921875,-0.07099863141775131,0.6735373735427856,0.40756934881210327,-0.08647958189249039,0.5605484843254089,0.6107864379882812,-0.022756565362215042,0.5834288597106934,0.5026747584342957,-0.04405665025115013,0.6027155518531799,0.43010658025741577,-0.06295454502105713,0.6209856867790222,0.366281658411026,-0.07690265029668808,0.5201290845870972,0.6225021481513977,-0.029444875195622444,0.5287100076675415,0.5171193480491638,-0.05231525003910065,0.5381736755371094,0.4445035755634308,-0.06971270591020584,0.5498478412628174,0.3786190450191498,-0.08148256689310074,0.47781625390052795,0.6548618078231812,-0.03977768495678902,0.4637424647808075,0.5754597187042236,-0.06372741609811783,0.4543847441673279,0.5168859362602234,-0.0765286386013031,0.4462940990924835,0.4594276249408722,-0.08438357710838318
ThankYou,0.4832194745540619,0.9479610919952393,3.730928028744529e-07,0.5317849516868591,0.904072642326355,-0.016860095784068108,0.5616466403007507,0.8125253319740295,-0.018293673172593117,0.5764346718788147,0.7398697733879089,-0.01971624046564102,0.5946133732795715,0.6926456689834595,-0.020123329013586044,0.5228275656700134,0.727432131767273,-0.00012073435937054455,0.5460963249206543,0.6502494812011719,-0.010893948376178741,0.5613349080085754,0.6033507585525513,-0.020120734348893166,0.573462724685669,0.564715564250946,-0.026888282969594002,0.4903705418109894,0.7185513973236084,-0.002484723227098584,0.49655473232269287,0.6328065991401672,-0.010421395301818848,0.5033556818962097,0.5767271518707275,-0.016899913549423218,0.507398784160614,0.5324830412864685,-0.021100977435708046,0.46027305722236633,0.7302250862121582,-0.009322090074419975,0.4510411024093628,0.64809250831604,-0.022029008716344833,0.44971615076065063,0.5929576754570007,-0.030775440856814384,0.44810131192207336,0.5460495948791504,-0.036033786833286285,0.43266060948371887,0.7585539817810059,-0.018359994515776634,0.4077101945877075,0.7033390402793884,-0.035625241696834564,0.39030689001083374,0.6619694232940674,-0.04465925320982933,0.3757047951221466,0.6220135688781738,-0.04917522147297859
ThankYou,0.4884271025657654,0.9420307278633118,3.7544631936725636e-07,0.53831946849823,0.8985147476196289,-0.01590343937277794,0.5679579377174377,0.8078413009643555,-0.01612560823559761,0.5832740068435669,0.7374222278594971,-0.016790922731161118,0.6003313064575195,0.6947307586669922,-0.016441037878394127,0.531263530254364,0.7260603308677673,0.0015802106354385614,0.5531740784645081,0.6497757434844971,-0.00899138767272234,0.5685412287712097,0.6033400893211365,-0.017378488555550575,0.5813684463500977,0.5660783648490906,-0.02307775430381298,0.49857768416404724,0.7166796326637268,-0.00074464560020715,0.5033571720123291,0.6305370926856995,-0.008186636492609978,0.5099872946739197,0.574709415435791,-0.013117404654622078,0.514636218547821,0.5312831401824951,-0.015602237544953823,0.46880507469177246,0.7276591062545776,-0.007682489696890116,0.4574916958808899,0.6484026312828064,-0.01970858685672283,0.45573386549949646,0.5938078761100769,-0.027373123914003372,0.4546006917953491,0.5486341714859009,-0.03143293783068657,0.44099536538124084,0.7548633813858032,-0.01691337302327156,0.4161180555820465,0.7014998197555542,-0.03312145546078682,0.39851754903793335,0.6610888242721558,-0.04140404984354973,0.38423359394073486,0.623248279094696,-0.04518859088420868
ThankYou,0.4897099435329437,0.9430474638938904,3.813845808053884e-07,0.5392732620239258,0.8990902304649353,-0.016968784853816032,0.5687536597251892,0.8089345693588257,-0.01787925325334072,0.5849113464355469,0.7379695177078247,-0.01895677112042904,0.6019834876060486,0.6937366724014282,-0.019094502553343773,0.5323611497879028,0.7274544835090637,9.753309859661385e-05,0.5548583269119263,0.651386559009552,-0.010983354412019253,0.5702149868011475,0.6046366095542908,-0.02000945806503296,0.5826610922813416,0.5669852495193481,-0.026198435574769974,0.4998985826969147,0.7180814146995544,-0.0017410102300345898,0.5056958198547363,0.6320303678512573,-0.009350292384624481,0.5124652981758118,0.5762872695922852,-0.014666920527815819,0.5165937542915344,0.5331705808639526,-0.017589634284377098,0.4697605073451996,0.7291375994682312,-0.008205641061067581,0.45905768871307373,0.6492765545845032,-0.019817635416984558,0.4570408761501312,0.5947139263153076,-0.027461983263492584,0.4553709924221039,0.5485252141952515,-0.03183259069919586,0.44125762581825256,0.7568890452384949,-0.017056666314601898,0.4162389039993286,0.7047960162162781,-0.032509610056877136,0.3992849588394165,0.6647508144378662,-0.04038764163851738,0.3856724500656128,0.6260721683502197,-0.044177137315273285
ThankYou,0.4905782639980316,0.941484272480011,3.8184961681508867e-07,0.5400403738021851,0.8968743085861206,-0.016240138560533524,0.5687516331672668,0.8081659078598022,-0.0169843640178442,0.5837953090667725,0.7377949953079224,-0.018087953329086304,0.6004393696784973,0.6938218474388123,-0.018201176077127457,0.5322344303131104,0.7264059782028198,0.001659229164943099,0.5534167289733887,0.6503995060920715,-0.009191184304654598,0.5687795877456665,0.6037167310714722,-0.018100755289196968,0.5816619396209717,0.566467821598053,-0.024155497550964355,0.49980148673057556,0.7175118327140808,-0.0003726183495018631,0.5048260688781738,0.6314907670021057,-0.007830847054719925,0.5112124085426331,0.5761118531227112,-0.013280984945595264,0.515583872795105,0.5334437489509583,-0.016232095658779144,0.47008007764816284,0.728659987449646,-0.006997198332101107,0.45923057198524475,0.6488417983055115,-0.01867690123617649,0.4567435383796692,0.593646228313446,-0.026596466079354286,0.45498159527778625,0.5478272438049316,-0.03099295310676098,0.4422503113746643,0.7560362815856934,-0.0159255713224411,0.4170016646385193,0.7033194899559021,-0.03160354867577553,0.3994293510913849,0.6630525588989258,-0.03975994139909744,0.38509896397590637,0.6252820491790771,-0.04354919493198395
ThankYou,0.4905875027179718,0.9422074556350708,3.804121320172271e-07,0.539803147315979,0.8982369303703308,-0.016490597277879715,0.5687053799629211,0.8096169233322144,-0.017397945746779442,0.5844214558601379,0.7387005090713501,-0.018497571349143982,0.6012526154518127,0.6938166618347168,-0.018621250987052917,0.5331292152404785,0.7268146872520447,0.0012767246225848794,0.5553176999092102,0.6510204076766968,-0.009239665232598782,0.5704418420791626,0.6040471196174622,-0.01805434376001358,0.5825952887535095,0.5664138793945312,-0.024115538224577904,0.5006693601608276,0.7174940705299377,-0.0005431685713119805,0.5063341856002808,0.6314571499824524,-0.007485084235668182,0.5127952694892883,0.5762838125228882,-0.012669365853071213,0.516861081123352,0.533955991268158,-0.015538071282207966,0.4705738425254822,0.7282689213752747,-0.006917424034327269,0.45968955755233765,0.6485216617584229,-0.0180133618414402,0.45734015107154846,0.5935797095298767,-0.025812683627009392,0.45557284355163574,0.5477213263511658,-0.03034367971122265,0.44245630502700806,0.7557184100151062,-0.015609771944582462,0.4171075224876404,0.703327476978302,-0.030723899602890015,0.39969301223754883,0.6633166074752808,-0.03859364241361618,0.3857348561286926,0.6255869269371033,-0.042352527379989624
ThankYou,0.49065136909484863,0.9433093070983887,3.765694316371082e-07,0.5394015908241272,0.899718165397644,-0.01580040529370308,0.5687785148620605,0.8099933862686157,-0.016360700130462646,0.5850523710250854,0.7400853633880615,-0.017215535044670105,0.6036002039909363,0.6971270442008972,-0.01708352565765381,0.5320422649383545,0.7259669899940491,0.0013241235865280032,0.5545780658721924,0.6494982242584229,-0.00917039718478918,0.5700765252113342,0.6027799248695374,-0.018049392849206924,0.5826882123947144,0.564928412437439,-0.024260669946670532,0.49944648146629333,0.7169866561889648,-0.0009371984051540494,0.5049822330474854,0.6312428712844849,-0.008022572845220566,0.5114331245422363,0.5760295987129211,-0.013502527959644794,0.5152827501296997,0.5335318446159363,-0.016639510169625282,0.4696989357471466,0.7280863523483276,-0.0076284259557724,0.458955317735672,0.6481493711471558,-0.018681025132536888,0.45702508091926575,0.5934286713600159,-0.02641906961798668,0.45540350675582886,0.5475831031799316,-0.030956294387578964,0.4422418475151062,0.7559075355529785,-0.016608115285634995,0.4169856905937195,0.7034939527511597,-0.03167286142706871,0.39979788661003113,0.6633697748184204,-0.03950273618102074,0.38595426082611084,0.6252870559692383,-0.043238651007413864
ThankYou,0.4905158281326294,0.9433053731918335,3.8462445672848844e-07,0.5384201407432556,0.8996383547782898,-0.017268219962716103,0.5672832727432251,0.8122994899749756,-0.01920967549085617,0.5836015343666077,0.7407461404800415,-0.021176151931285858,0.6022771000862122,0.6942597031593323,-0.022061806172132492,0.5325713753700256,0.7274326682090759,0.0006552466657012701,0.5552945733070374,0.6516668796539307,-0.010246791876852512,0.570507824420929,0.604646623134613,-0.01933058723807335,0.582795262336731,0.5668162703514099,-0.025598298758268356,0.500116229057312,0.7178780436515808,-0.0009897886775434017,0.5056028962135315,0.6316518783569336,-0.008245701901614666,0.5122061967849731,0.5765472650527954,-0.01351370569318533,0.5164235234260559,0.5338967442512512,-0.01650514081120491,0.47000211477279663,0.7287272810935974,-0.0072522759437561035,0.4598282277584076,0.6487786769866943,-0.018721267580986023,0.4580916464328766,0.5945234298706055,-0.026254823431372643,0.45678362250328064,0.5488946437835693,-0.030600039288401604,0.4422512650489807,0.7561320066452026,-0.01588919572532177,0.4170128107070923,0.7039803862571716,-0.03134266287088394,0.39955005049705505,0.6646419763565063,-0.0391005240380764,0.385263055562973,0.6269740462303162,-0.04272394999861717
ThankYou,0.4900725483894348,0.9429519176483154,3.8471290508823586e-07,0.5393018126487732,0.8986648321151733,-0.016931062564253807,0.5683674812316895,0.8099457025527954,-0.018129849806427956,0.5845235586166382,0.7387944459915161,-0.019441453740000725,0.6027122735977173,0.6936905384063721,-0.019729090854525566,0.5324841737747192,0.7269935011863708,0.0008276874432340264,0.5547849535942078,0.6511178016662598,-0.00994285847991705,0.5698292851448059,0.6041964292526245,-0.018742259591817856,0.5821710228919983,0.5665309429168701,-0.024751685559749603,0.49972084164619446,0.7178760766983032,-0.0009473609970882535,0.5047842860221863,0.6312135457992554,-0.008087255991995335,0.5114926099777222,0.5755802392959595,-0.01298478338867426,0.5160898566246033,0.5329161286354065,-0.015546687878668308,0.4696824550628662,0.7293474078178406,-0.007345638703554869,0.45895320177078247,0.6492213010787964,-0.018749698996543884,0.4569019079208374,0.5946454405784607,-0.026040663942694664,0.45574548840522766,0.5489916801452637,-0.03008267469704151,0.44194528460502625,0.7574717998504639,-0.016133269295096397,0.4168323874473572,0.7056189179420471,-0.03155196085572243,0.3997865319252014,0.6659845113754272,-0.03925385698676109,0.38623887300491333,0.6281983852386475,-0.04276831075549126
ThankYou,0.4907165765762329,0.9434609413146973,3.732301365744206e-07,0.5392336845397949,0.899371862411499,-0.016583625227212906,0.5681871175765991,0.8106166124343872,-0.017982201650738716,0.5839642286300659,0.7392473220825195,-0.019549623131752014,0.6027346849441528,0.6944358348846436,-0.02012118697166443,0.5326334834098816,0.7272443175315857,9.127862722380087e-05,0.5549087524414062,0.6512013673782349,-0.011009704321622849,0.5697029829025269,0.6044042110443115,-0.020115867257118225,0.5817442536354065,0.5663540363311768,-0.026430299505591393,0.49994122982025146,0.7180782556533813,-0.00200086273252964,0.5047838687896729,0.6316792368888855,-0.009708240628242493,0.5112168788909912,0.5761120319366455,-0.015167289413511753,0.515449583530426,0.5333853960037231,-0.0182594396173954,0.46991077065467834,0.7293617725372314,-0.008582860231399536,0.45904046297073364,0.6494374871253967,-0.020362429320812225,0.45685771107673645,0.5948697924613953,-0.02807493507862091,0.4554118812084198,0.5496228337287903,-0.03246719390153885,0.4421795606613159,0.7572287917137146,-0.017481058835983276,0.4167761504650116,0.7047659158706665,-0.033166635781526566,0.3992857336997986,0.6646502614021301,-0.04117623344063759,0.3850886821746826,0.6266515851020813,-0.04495510086417198
ThankYou,0.4907436668872833,0.9436652064323425,3.764630207570008e-07,0.5393570065498352,0.8997930884361267,-0.016455193981528282,0.5684647560119629,0.8103431463241577,-0.01758476160466671,0.5844720005989075,0.7392681241035461,-0.01890396513044834,0.6031567454338074,0.6951545476913452,-0.019250573590397835,0.5326787829399109,0.727541446685791,0.00040086530498228967,0.5552839636802673,0.6516487002372742,-0.01059440616518259,0.5702927112579346,0.6047466993331909,-0.01965569704771042,0.5824806094169617,0.5667322278022766,-0.02592712827026844,0.4999570846557617,0.7183142900466919,-0.0016768488567322493,0.505042314529419,0.6317500472068787,-0.00922311656177044,0.5117983222007751,0.5763967633247375,-0.014486816711723804,0.5162966251373291,0.534073531627655,-0.017360687255859375,0.46993938088417053,0.7296675443649292,-0.00824899971485138,0.4590438902378082,0.6495763063430786,-0.019800113514065742,0.45691460371017456,0.594765305519104,-0.027266213670372963,0.4555470049381256,0.5491836071014404,-0.03149103745818138,0.4422059655189514,0.7577879428863525,-0.017149673774838448,0.4168555736541748,0.7055416703224182,-0.03249329701066017,0.39961013197898865,0.6653878688812256,-0.04019630700349808,0.3857904076576233,0.6271412968635559,-0.04379032179713249
ThankYou,0.48991015553474426,0.9441481232643127,3.9396911688527325e-07,0.5385619401931763,0.9010969996452332,-0.01796397939324379,0.5676860213279724,0.8119251132011414,-0.019623959437012672,0.5837582349777222,0.740023672580719,-0.021218815818428993,0.6030314564704895,0.6945111155509949,-0.02160978503525257,0.5322760343551636,0.7265746593475342,0.0009872851660475135,0.5548436641693115,0.6507806777954102,-0.009020586498081684,0.5697532296180725,0.6038529276847839,-0.017170540988445282,0.5818063616752625,0.5665571689605713,-0.022730113938450813,0.4994960427284241,0.7174951434135437,-0.0001682059810264036,0.5046209692955017,0.6310802698135376,-0.006387019995599985,0.5110724568367004,0.5758896470069885,-0.01050075888633728,0.515336275100708,0.533622145652771,-0.012477421201765537,0.4694933295249939,0.7288724780082703,-0.006115899421274662,0.4589954614639282,0.6491991877555847,-0.016954898834228516,0.4568924307823181,0.5945948362350464,-0.023853478953242302,0.4553356468677521,0.5492727756500244,-0.02759680338203907,0.4417417049407959,0.7565115094184875,-0.014572101645171642,0.41647714376449585,0.7045144438743591,-0.0297983530908823,0.39902418851852417,0.6651595234870911,-0.037411920726299286,0.38491201400756836,0.6277121901512146,-0.04075987637042999
ThankYou,0.4898654818534851,0.9446734189987183,3.6566697758644295e-07,0.5384111404418945,0.9016677141189575,-0.01650005206465721,0.568301796913147,0.8120494484901428,-0.017422085627913475,0.5845064520835876,0.7404995560646057,-0.018462570384144783,0.602928876876831,0.6956985592842102,-0.018482189625501633,0.5313109755516052,0.728855311870575,0.0007360181771218777,0.5542508363723755,0.6524291038513184,-0.010255946777760983,0.5697675943374634,0.605919361114502,-0.019713766872882843,0.5823233127593994,0.5678486227989197,-0.0263705812394619,0.49897557497024536,0.7197411060333252,-0.0012206645915284753,0.5039767622947693,0.6334825158119202,-0.00894208438694477,0.5105007886886597,0.5776785612106323,-0.015124760568141937,0.5145083665847778,0.5349075198173523,-0.01894778199493885,0.46922755241394043,0.7307665348052979,-0.007648632861673832,0.4588378667831421,0.6510475873947144,-0.019114265218377113,0.4564613699913025,0.5962568521499634,-0.027407126501202583,0.4545336365699768,0.5502310991287231,-0.032507821917533875,0.4415273070335388,0.7582134008407593,-0.01637805625796318,0.4162391424179077,0.7069964408874512,-0.0313701368868351,0.3988729417324066,0.667682409286499,-0.039282314479351044,0.3849402964115143,0.6299270391464233,-0.04333332180976868
